År,Akvakultur,Jordbruk,Befolkning,Industri,Bakgrun,Totalt,Menneskeskapt
1990,259.408,31.592000000000002,112.597,0.6,81.85199999999999,486.0519999999999,404.19700000000006
1991,239.9,31.592000000000002,112.597,1.5,63.025,448.61099999999993,385.586
1992,220.38299999999998,31.592000000000002,112.597,3.5729999999999995,75.53900000000002,443.685,368.14500000000004
1993,289.29200000000003,31.592000000000002,157.35700000000003,24.486000000000004,67.712,570.438,502.72800000000007
1994,423.84,31.592000000000002,140.22800000000004,10.513,62.70099999999999,668.8749999999999,606.1719999999999
1995,499.543,31.592000000000002,194.38099999999994,11.592000000000002,74.951,812.0609999999998,737.1099999999999
1996,544.072,31.592000000000002,184.886,11.943000000000001,51.528000000000006,824.0210000000002,772.4960000000001
1997,620.19,31.592000000000002,187.78700000000003,141.32999999999998,83.12100000000001,1064.0179999999998,980.8949999999999
1998,698.3410000000001,31.592000000000002,166.14300000000003,133.308,68.83500000000001,1098.219,1029.382
1999,713.801,31.592000000000002,152.212,21.971000000000004,60.89299999999999,980.466,919.575
2000,691.7199999999999,31.592000000000002,147.966,24.719,69.21200000000002,965.2069999999997,895.9970000000001
2001,104.57,61.53399999999999,129.21500000000003,28.007,52.58599999999999,375.90999999999997,323.32699999999994
2002,594.6010000000001,61.31399999999999,137.06600000000003,27.215000000000003,60.242999999999995,880.4339999999999,820.1900000000002
2003,762.837,61.291999999999994,132.02,30.391999999999996,59.488,1046.0310000000002,986.5409999999999
2004,728.024,61.261,123.04699999999998,31.24,67.68999999999998,1011.2629999999999,943.5710000000001
2005,725.791,61.04599999999999,123.566,26.474999999999998,77.967,1014.8489999999998,936.8780000000002
2006,1032.581,61.07199999999999,121.318,47.016000000000005,63.434,1325.4239999999998,1261.989
2007,972.517,61.196999999999996,124.534,37.591,75.74900000000001,1271.584,1195.837
2008,878.005,61.364000000000004,128.68000000000004,37.704,72.92099999999999,1178.674,1105.7510000000002
2009,992.479,61.326,131.51299999999998,28.043,61.76100000000001,1275.1200000000001,1213.36
2010,1042.791,61.175,132.98700000000002,26.825999999999997,54.66900000000001,1318.447,1263.78
2011,1065.5569999999998,60.642,124.74399999999997,23.139,75.18799999999997,1349.2720000000004,1274.0810000000001
2012,1075.7209999999998,60.95100000000001,120.364,35.96999999999999,72.48899999999999,1365.491,1292.9999999999998
2013,1155.98,60.454,125.667,38.333999999999996,58.51599999999999,1438.956,1380.4360000000001
2014,1027.7578335093262,54.18594072285426,139.56539506687608,41.81185000000001,33.07255983836388,1296.3935791374201,1263.3210192990568
2015,1364.749,64.68100000000001,145.91999999999996,20.8,64.071,1660.222,1596.155
2016,854.0516124466299,61.976267385709406,132.79291777491892,32.1196,52.710123571569,1133.6505211788276,1080.9403976072583
2017,1354.4824195297804,63.80495305493782,135.53497212154994,90.71639999999991,63.750638796355446,1708.2893835026237,1644.5387447062683
2018,964.3477954891304,66.43446779626058,137.66918285589256,25.0714,43.65063968006502,1237.1734858213485,1193.5228461412835
2019,1290.4385873909994,66.08024827443518,148.12096160398013,24.1932,46.10849351168644,1574.9414907811017,1528.8329972694155
2020,1147.6272482540217,66.55886641674039,139.3276944273962,28.144299999999994,57.824831917424056,1439.4829410155824,1381.6581090981583
