År,Akvakultur,Jordbruk,Befolkning,Industri,Bakgrun,Totalt,Menneskeskapt
1990,103.38499999999998,105.21000000000001,102.05900000000001,43.268,67.895,421.8190000000001,353.92600000000004
1991,82.067,105.21000000000001,102.05900000000001,43.388000000000005,57.797,390.52,332.721
1992,60.741,105.21000000000001,102.05900000000001,44.160000000000004,66.05000000000001,378.22099999999995,312.17300000000006
1993,85.81599999999999,105.21000000000001,124.30299999999998,51.713,55.484,422.531,367.044
1994,119.64,105.21000000000001,121.149,51.152,59.11600000000001,456.27000000000004,397.153
1995,136.715,105.21000000000001,185.07799999999997,45.17,59.47600000000001,531.6510000000001,472.17400000000004
1996,163.77300000000002,105.21000000000001,166.293,47.31,45.607,528.192,482.5859999999999
1997,189.84000000000003,105.21000000000001,169.31400000000002,47.28,58.031,569.675,511.64500000000004
1998,242.552,105.21000000000001,121.38599999999998,45.686,57.27,572.107,514.8370000000001
1999,257.91599999999994,105.21000000000001,104.01999999999997,45.86,61.033000000000015,574.0409999999999,513.0070000000001
2000,469.591,105.21000000000001,101.97700000000002,43.016,60.154999999999994,779.9530000000001,719.7990000000001
2001,261.12800000000004,106.79299999999999,103.115,45.073,44.30400000000001,560.412,516.106
2002,275.565,107.10799999999999,109.34799999999998,48.529,49.406,589.9540000000001,540.5469999999999
2003,287.826,107.10799999999999,104.806,42.848,48.574000000000005,591.1580000000001,542.586
2004,367.55100000000004,106.69399999999999,91.432,40.657,49.95000000000001,656.285,606.3340000000001
2005,403.651,108.03399999999998,94.66900000000001,38.978,62.692,708.0219999999999,645.3290000000002
2006,427.39799999999997,108.034,118.887,36.054,55.668000000000006,746.0389999999999,690.372
2007,494.33400000000006,108.03399999999999,117.90599999999999,64.251,63.422999999999995,847.9430000000001,784.5210000000001
2008,528.7109999999999,108.13199999999999,110.97199999999998,72.362,56.87199999999999,877.0440000000001,820.1749999999998
2009,611.203,108.13199999999999,128.05099999999996,73.973,49.05700000000001,970.4140000000001,921.359
2010,587.934,108.13199999999999,149.37800000000001,83.969,38.207,967.621,929.4140000000001
2011,566.453,107.98200000000001,127.84099999999998,60.824000000000005,53.386,916.489,863.1010000000001
2012,602.8240000000001,107.621,140.82000000000002,57.532,54.361,963.1600000000001,908.798
2013,581.297,108.39600000000003,158.884,57.979,49.167,955.7239999999998,906.558
2014,594.4575721732173,91.90328787085883,152.30886680311372,61.36117999999999,37.74470838168541,937.7756152288754,900.03090684719
2015,627.9939999999999,110.80799999999998,153.311,67.608,61.048,1020.7690000000001,959.723
2016,670.2423585247,100.25554070440899,183.7435027489541,68.12801389644801,40.995651762383,1063.365067636894,1022.3694158745111
2017,621.6723825320852,103.88672695595466,179.38274638532027,55.45617916505599,48.187613924941445,1008.5856489633576,960.3980350384161
2018,622.422604490087,100.38534021401951,243.00131885157225,67.668546476544,37.529212847432305,1071.0070228796549,1033.4778100322228
2019,735.5458859529131,100.47543342476585,210.49803066678155,51.182485,32.778077327017165,1130.4799123714774,1097.7018350444607
2020,708.4621976368044,100.7246645365042,212.40306064585002,56.890409,43.172975927153985,1121.6533077463125,1078.4803318191584
