År,Akvakultur,Jordbruk,Befolkning,Industri,Bakgrun,Totalt,Menneskeskapt
1990,697.2690000000001,174.73,319.8150000000001,77.579,398.529,1667.9309999999994,1269.395
1991,646.3240000000003,174.73,319.8150000000001,66.699,325.5800000000001,1533.1419999999991,1207.5589999999997
1992,595.3509999999999,174.73,319.8150000000001,71.30000000000001,381.02600000000007,1542.2249999999997,1161.1960000000001
1993,722.0329999999999,174.73,400.98299999999995,82.916,354.3019999999999,1734.9590000000003,1380.663
1994,1059.8339999999998,174.73,376.44400000000013,59.466,305.1,1975.5760000000002,1670.4750000000001
1995,1300.8090000000002,174.73,531.9869999999999,61.50599999999999,385.2780000000001,2454.311,2069.0330000000004
1996,1525.787,174.73,503.78799999999995,74.752,290.00200000000007,2569.0569999999984,2279.0599999999995
1997,1813.766000000001,174.73,509.80199999999996,228.22999999999996,425.70000000000005,3152.2260000000006,2726.521
1998,1945.2809999999995,174.73,472.33600000000007,200.16300000000004,361.471,3153.9809999999998,2792.5070000000005
1999,1872.384,174.73,438.94899999999996,84.635,310.82700000000006,2881.5279999999993,2570.7000000000007
2000,1754.4390000000003,174.73,375.394,84.948,344.4190000000001,2733.9300000000007,2389.5089999999996
2001,1292.4340000000002,259.872,393.99499999999983,78.81,286.26,2311.3630000000007,2025.1079999999995
2002,1701.748,257.775,382.6009999999999,93.36399999999999,323.85799999999995,2759.3379999999993,2435.4739999999997
2003,2194.948000000001,254.82000000000005,378.16700000000003,88.698,319.796,3236.432,2916.631000000001
2004,2143.8800000000006,251.80100000000002,354.81400000000014,104.11999999999999,345.10699999999997,3199.7169999999987,2854.609000000001
2005,2358.671,247.93300000000008,351.49100000000004,73.851,398.6019999999999,3430.543000000001,3031.9339999999997
2006,3256.0850000000005,249.64899999999997,343.46500000000003,108.23600000000002,328.5480000000001,4285.987,3957.442000000001
2007,3209.682,245.11300000000006,355.5110000000003,105.92000000000002,359.4479999999999,4275.672,3916.2229999999995
2008,3053.6319999999996,246.15800000000007,361.201,182.51800000000003,316.887,4160.39,3843.502
2009,3442.638000000001,243.35200000000003,352.97200000000004,102.762,330.23400000000004,4471.949999999996,4141.712
2010,3520.8489999999997,243.97400000000005,351.955,98.00000000000001,264.765,4479.532999999999,4214.773000000001
2011,3610.429,244.95399999999998,356.61200000000014,343.693,383.5049999999998,4939.202000000002,4555.69
2012,3997.9940000000006,262.286,354.436,113.12699999999998,335.904,5063.740999999999,4727.833000000001
2013,3808.594,263.6770000000001,376.02400000000017,109.812,311.08200000000005,4869.195,4558.1089999999995
2014,4314.869393444804,230.01360113190296,396.3020210285736,129.48959000000002,197.64295976365233,5268.317565368933,5070.674605605279
2015,4183.783,247.948,418.004,94.0,384.03600000000006,5327.7699999999995,4943.734
2016,3971.30846963191,236.64393969249343,431.2653938362267,119.63019999999999,235.91499448010302,4994.762997640733,4758.848003160631
2017,4314.385004440231,241.6194037672651,385.7321792389852,178.41549999999975,303.0501036461849,5423.202191092664,5120.152087446481
2018,4573.66278525189,224.13189323240596,387.7919670171577,125.4168,213.56257315449798,5524.566018655952,5311.003445501455
2019,4702.939649127129,227.9153172683333,402.96481203664365,116.64040000000001,225.43347110668844,5675.893649538797,5450.460178432108
2020,5057.208301956522,239.60669678353494,396.55134282415526,124.86596,287.68021975795654,6105.912521322167,5818.232301564211
