År,Akvakultur,Jordbruk,Befolkning,Industri,Bakgrun,Totalt,Menneskeskapt
1990,119.86500000000001,6.408000000000001,32.016000000000005,0.0,101.252,259.53900000000004,158.288
1991,123.07500000000002,6.408000000000001,32.016000000000005,0.0,90.773,252.26299999999998,161.49499999999998
1992,126.27699999999999,6.408000000000001,32.016000000000005,0.0,99.36000000000001,264.06,164.70000000000002
1993,143.4,6.408000000000001,37.248999999999995,0.0,100.68299999999999,287.745,187.05700000000002
1994,157.272,6.408000000000001,78.41500000000002,0.0,76.35600000000001,318.4560000000001,242.09499999999994
1995,228.599,6.408000000000001,79.92399999999999,0.0,89.52899999999998,404.45899999999995,314.9309999999999
1996,264.81399999999996,6.408000000000001,86.01300000000002,0.0,93.14899999999999,450.3829999999999,357.23400000000004
1997,278.50700000000006,6.408000000000001,89.20800000000001,0.0,105.67799999999997,479.799,374.122
1998,344.503,6.408000000000001,85.98599999999998,0.0,78.104,514.9999999999999,436.89699999999993
1999,402.92199999999997,6.408000000000001,84.545,0.0,74.62200000000001,568.4949999999999,493.877
2000,346.62699999999995,6.408000000000001,86.54099999999995,0.0,103.39099999999999,542.9700000000001,439.578
2001,443.96000000000004,17.261,72.467,0.0,80.244,613.933,533.6870000000001
2002,332.25600000000003,17.261,72.996,0.0,91.16799999999999,513.676,422.50900000000007
2003,437.21699999999987,17.391,68.29599999999999,0.0,89.40100000000001,612.3039999999999,522.901
2004,366.869,17.247,71.17000000000003,0.0,90.17699999999998,545.4620000000002,455.286
2005,518.4150000000001,17.391,64.22200000000001,0.0,101.11500000000001,701.1419999999999,600.025
2006,686.1,17.261,64.969,0.0,91.672,859.9970000000002,768.3309999999999
2007,667.3479999999998,17.391,71.80400000000002,0.0,106.748,863.2799999999999,756.5349999999999
2008,671.062,17.247,60.25999999999999,0.0,80.134,828.7009999999999,748.567
2009,703.8399999999998,17.391,71.67600000000002,0.0,86.395,879.3009999999997,792.9060000000001
2010,763.6800000000001,17.247,82.78,0.0,85.18,948.883,863.7049999999999
2011,695.7779999999999,17.261,68.42500000000001,0.0,92.89300000000001,874.3550000000001,781.4660000000001
2012,878.519,17.261,70.41300000000001,5.5,80.14,1051.83,971.697
2013,941.2439999999999,17.261000000000003,69.837,3.0,89.32300000000002,1120.6640000000002,1031.345
2014,1024.4902204356522,15.7951067446425,74.44922132512627,3.21,50.32442765386624,1168.2689761592874,1117.9445485054214
2015,1115.095,18.586000000000002,74.871,4.0,89.82800000000002,1302.3759999999997,1212.55
2016,1175.52543099438,17.6746574627487,84.91574997660435,3.6,52.518186226923,1334.2340246606566,1281.7158384337333
2017,1284.2547714091265,18.329248585759288,78.44914327994007,3.89,63.34211992817981,1448.2652832030058,1384.923163274826
2018,1212.3429297233474,20.07173418019751,90.21242620109295,0.61,39.16548571725498,1362.4025758218932,1323.2370901046381
2019,1180.2692642700654,20.05563359375035,84.33660060075314,0.45,45.82505835691438,1330.936556821483,1285.1114984645685
2020,1275.152794407391,20.07029860607287,75.69551463141134,3.3,61.31690258907699,1435.5355102339524,1374.2186076448756
