År,Akvakultur,Jordbruk,Avløp,Industri,Bakgrunn,Totalt,Menneskeskapt
2018,0,7818,3085,399,5518,16819,11390
2019,0,7687,3192,379,5575,16833,11346
2020,0,7761,3171,323,6061,17317,11344
