År,Akvakultur,Jordbruk,Avløp,Industri,Bakgrunn,Totalt,Menneskeskapt
2018,10106,1235,1906,119,5520,18885,13377
2019,10655,1235,1900,135,4505,18430,13937
2020,11110,1235,2099,103,6056,20602,14558
